0,1.0
1,0.6132265587723476
2,0.5922158501993602
3,0.5763130833298136
4,0.5675773991275433
5,0.5627599237757569
6,0.5652399920729942
7,0.5505223692103445
8,0.5466732710700631
9,0.5388456691948224
10,0.5341371383712643
11,0.5302631199929216
12,0.5282839542176253
13,0.5265075004963816
14,0.5251465311763215
15,0.5240287353934057
16,0.523255430985196
17,0.522193102598975
18,0.5212015778194874
19,0.5205827469099468
20,0.5199755496994243
21,0.5194439784914873
22,0.5190527381202461
23,0.5190215184875748
24,0.5182144783550384
25,0.5180391442432547
26,0.518085442773839
27,0.5175683401113058
28,0.5175745573561342
29,0.5171962467494724
