0,1151.6817416679808
1,30.19953368326734
2,30.763834407132265
3,35.98809299371396
4,48.255550866693056
5,87.64488085286507
6,92.7216920989004
7,69.1298001632099
8,57.07686423088745
9,33.38259263694728
10,17.165087983162962
11,6.422556180990271
12,4.374702493427069
13,3.5769164765806103
14,2.803399894235753
15,2.8874071318779837
16,2.585318767927637
17,2.536702980262833
18,2.4625299417094775
19,2.3356031938854613
20,2.2259777640785
21,2.2250273932281184
22,2.1466491851224254
23,2.097901103628467
24,2.027372736878604
25,2.0223160785948573
26,1.8671742056202039
27,1.9773181282669898
28,1.9340915809202988
29,1.8070799602527594
