0,2096.06640942338
1,1260.627205449515
2,1815.8467035892181
3,569.0209488753826
4,17.92962205798796
5,29.39623361618249
6,56.59814520177093
7,42.95110282981058
8,32.10230700055066
9,18.285735904014334
10,19.326746327854828
11,18.986892635503743
12,23.161526691922802
13,14.527248518552174
14,16.48769955037352
15,15.77870469605665
16,11.939914314182033
17,9.224655810491077
18,8.729553269242274
19,5.4032230518771485
20,7.396886716911626
21,12.915703222453544
22,7.24243393023509
23,5.864602209134007
24,15.203503288459729
25,6.069264017397082
26,5.350255396005273
27,7.506967481803393
28,5.866076226148891
29,6.208398297339361
