0,1.0
1,0.7938500555313309
2,0.7086673386485326
3,0.7222643707013007
4,0.662119068543518
5,0.6130875105672681
6,0.603159492817824
7,0.60003365436495
8,0.5964971581996296
9,0.5937395317680576
10,0.5923018021808077
11,0.588349299791478
12,0.5860270946221344
13,0.5855362265358397
14,0.5847640213882676
15,0.5843117056057185
16,0.5813284337424811
17,0.5801448129644927
18,0.5805288018871971
19,0.5805140009439035
20,0.5787870218537315
21,0.5783772699218042
22,0.5777872944319769
23,0.5775683015094142
24,0.5775514977303493
25,0.5781347479222249
26,0.5776413335318472
27,0.5765352851031464
28,0.5781084822456145
29,0.5764629003465763
